srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,stcpb,dtcpb,smeansz,dmeansz,res_bdy_len,sjit,djit,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_src_ltm,attack_cat,label
33.0,26367.0,21.0,47344.0,120.0,2.0,0.0010539999999999998,146.0,178.0,31.0,29.0,0.0,0.0,2.0,554079.6875,675521.8125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
42.0,39091.0,20.0,36238.0,114.0,5.0,0.015007,2766.0,28558.0,31.0,29.0,7.0,16.0,0.0,1441460.625,14893316.0,44.0,46.0,255.0,3203376166.0,1054109695.0,63.0,621.0,0.0,19.859602,18.674808,0.34120900000000004,0.32011100000000003,0.000739,0.00059,0.000149,0.0,0.0,8.0,2.0,1.0,0,0
34.0,125774.0,21.0,61478.0,114.0,5.0,33.761383,32780.0,1427574.0,31.0,29.0,48.0,507.0,0.0,7754.421875,337969.8125,588.0,1112.0,255.0,1802114281.0,1918786788.0,56.0,1284.0,0.0,21362.28053,15534.11896,57.514456,30.387309,0.001191,0.001061,0.00013000000000000002,0.0,0.0,4.0,8.0,1.0,0,0
38.0,2143.0,24.0,47344.0,120.0,2.0,0.001048,146.0,178.0,31.0,29.0,0.0,0.0,2.0,557251.9375,679389.375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
38.0,117059.0,8.0,57583.0,114.0,5.0,0.034554,2522.0,12002.0,31.0,30.0,7.0,10.0,0.0,569080.25,2696996.0,39.0,34.0,255.0,1680040097.0,3825670034.0,65.0,353.0,0.0,0.0,103.109221,0.640579,1.0315450000000002,0.000978,0.000509,0.000469,0.0,0.0,7.0,8.0,1.0,0,0
29.0,17203.0,17.0,62606.0,114.0,5.0,0.58535,1382.0,29462.0,62.0,252.0,2.0,11.0,5.0,17316.13672,387173.5,12.0,26.0,255.0,4040652547.0,4180789184.0,115.0,1133.0,13824.0,2779.48754,2270.534195,53.203273,20.63904,0.116949,0.069371,0.047578,1.0,1.0,2.0,1.0,1.0,4,1
40.0,82660.0,24.0,62606.0,114.0,5.0,1.205178,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,10381.86914,63751.57813,14.0,18.0,255.0,809885910.0,2960399689.0,120.0,565.0,0.0,9647.675064,8446.439713,92.678769,70.86370600000002,0.000637,0.000492,0.000145,0.0,0.0,15.0,6.0,1.0,0,0
35.0,46730.0,22.0,1202.0,120.0,2.0,0.373362,568.0,304.0,31.0,29.0,0.0,0.0,0.0,9127.870117,4885.338867,4.0,4.0,0.0,0.0,0.0,142.0,76.0,0.0,150.841906,168.76281200000003,106.670336,119.334336,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0,0
33.0,108442.0,25.0,20276.0,114.0,5.0,0.014808000000000003,2766.0,24004.0,31.0,29.0,7.0,16.0,0.0,1460832.0,12686656.0,44.0,46.0,255.0,3330641266.0,3338744355.0,63.0,522.0,0.0,18.372882,18.575452,0.33693,0.331558,0.000697,0.000544,0.000153,0.0,0.0,6.0,2.0,1.0,0,0
37.0,93141.0,27.0,26576.0,114.0,5.0,0.134011,2854.0,29218.0,31.0,29.0,7.0,17.0,0.0,166672.8906,1707919.5,46.0,48.0,255.0,1459272311.0,3674538436.0,62.0,609.0,0.0,175.42848,170.111835,2.970822,2.839383,0.000685,0.000551,0.000134,0.0,0.0,4.0,8.0,3.0,0,0
33.0,122026.0,8.0,53647.0,114.0,5.0,0.005086,3744.0,2456.0,31.0,29.0,7.0,7.0,0.0,5561934.5,3649233.25,18.0,18.0,255.0,284514711.0,288214554.0,208.0,136.0,0.0,13.553708,0.391818,0.27917600000000004,0.27076500000000003,0.000601,0.000477,0.000124,0.0,0.0,11.0,9.0,3.0,0,0
29.0,64583.0,12.0,1.0,122.0,6.0,5.649149086590718e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,160000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.0,0.0,11.0,10.0,4.0,8,1
41.0,16639.0,9.0,29814.0,114.0,5.0,0.092078,3702.0,45608.0,31.0,29.0,7.0,24.0,0.0,316514.25,3898694.5,62.0,62.0,255.0,1751006875.0,1784318673.0,60.0,736.0,0.0,0.0,2.44956,1.50118,1.50141,0.0006230000000000001,0.00049,0.000133,0.0,0.0,5.0,7.0,1.0,0,0
40.0,115519.0,26.0,18950.0,114.0,5.0,0.224058,424.0,8824.0,31.0,29.0,1.0,4.0,4.0,13246.57031,288818.0625,8.0,12.0,255.0,2221859483.0,2346688996.0,53.0,735.0,0.0,2175.8156,1725.400728,31.957429,20.324272,0.000633,0.000484,0.000149,0.0,0.0,5.0,3.0,3.0,0,0
36.0,38304.0,27.0,62022.0,114.0,5.0,0.019572,2854.0,29196.0,31.0,29.0,7.0,17.0,0.0,1141222.25,11685265.0,46.0,48.0,255.0,924032758.0,940130448.0,62.0,608.0,0.0,26.289167,26.203506,0.427178,0.405149,0.0006730000000000001,0.000523,0.00015,0.0,0.0,11.0,2.0,1.0,0,0
34.0,143.0,23.0,41470.0,114.0,5.0,0.019885,2646.0,24694.0,31.0,29.0,7.0,15.0,0.0,1039175.25,9709027.0,42.0,44.0,255.0,1605498524.0,3751166263.0,63.0,561.0,0.0,28.916041,27.678856,0.477415,0.4489770000000001,0.000715,0.000571,0.000144,0.0,0.0,5.0,3.0,1.0,0,0
33.0,97660.0,22.0,54627.0,114.0,5.0,0.056979,4222.0,64070.0,31.0,29.0,7.0,30.0,0.0,584636.4375,8874147.0,72.0,74.0,255.0,1651245726.0,1651533989.0,59.0,866.0,0.0,52.749118,51.801011,0.7978729999999999,0.773041,0.000672,0.000536,0.000136,0.0,0.0,7.0,10.0,1.0,0,0
28.0,0.0,17.0,1.0,26.0,6.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,7.0,8,1
37.0,26302.0,23.0,59757.0,114.0,5.0,0.043955,2854.0,31444.0,31.0,29.0,7.0,17.0,0.0,508156.0938,5603731.5,46.0,48.0,255.0,598266331.0,598631493.0,62.0,655.0,0.0,65.705689,64.483971,0.968867,0.941261,0.000792,0.000648,0.000144,0.0,0.0,7.0,3.0,2.0,0,0
35.0,6389.0,21.0,47344.0,120.0,2.0,0.001056,130.0,162.0,31.0,29.0,0.0,0.0,2.0,492424.25,613636.375,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0,0
15.0,90.0,31.0,47344.0,120.0,6.0,8e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,132000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0,0
40.0,38097.0,26.0,46132.0,114.0,5.0,0.545153,2158.0,1918.0,31.0,29.0,6.0,5.0,0.0,30362.11719,26752.12109,24.0,20.0,255.0,3497171334.0,3497445922.0,90.0,96.0,0.0,1581.740957,1743.6379980000004,23.702305,28.657263,0.000628,0.000512,0.000116,0.0,0.0,2.0,3.0,1.0,0,0
33.0,313.0,20.0,46132.0,114.0,5.0,1.215122,2054.0,2478.0,31.0,29.0,6.0,6.0,0.0,12910.6377,15636.29004,22.0,24.0,255.0,909787213.0,3055474013.0,93.0,103.0,0.0,3442.564892000001,3294.709221,57.845523,52.80604200000001,0.000711,0.0005740000000000001,0.00013700000000000002,0.0,0.0,5.0,10.0,3.0,0,0
33.0,39914.0,20.0,47344.0,120.0,2.0,0.001074,146.0,178.0,31.0,29.0,0.0,0.0,0.0,543761.625,662942.25,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.008,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0,0
42.0,53957.0,9.0,47344.0,120.0,2.0,0.001127,146.0,178.0,31.0,29.0,0.0,0.0,2.0,518189.9063,631765.75,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.008,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
29.0,4282.0,13.0,32558.0,114.0,5.0,0.8570063039525899,21665.0,1345.0,128.0,252.0,12.0,5.0,5.0,208140.18629448453,12505.160015482426,30.0,17.0,255.0,3963805880.0,297583393.0,588.0,70.0,0.0,3569.0022144095,90.1643783828421,49.062672723373225,68.42041176067244,0.07941547987050633,0.029951162935026882,0.04946431693547943,1.0,0.0,7.0,1.0,1.0,3,1
28.0,0.0,17.0,1.0,122.0,6.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1,1
36.0,68504.0,20.0,47344.0,120.0,2.0,0.001025,146.0,178.0,31.0,29.0,0.0,0.0,2.0,569756.125,694634.125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0
38.0,15540.0,21.0,62606.0,114.0,5.0,1.181727,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,10587.89356,65016.70703,14.0,18.0,255.0,4001184281.0,1864595458.0,120.0,565.0,3924.0,8862.206714,7758.842648000002,90.874151,69.48364699999999,0.000666,0.0005009999999999999,0.000165,0.0,1.0,4.0,2.0,1.0,0,0
15.0,90.0,31.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0,0
29.0,52418.0,17.0,17901.0,114.0,5.0,0.6540168565278871,925.0,354.0,254.0,252.0,2.0,1.0,0.0,11757.892376614542,4122.778021003077,10.0,8.0,255.0,2929142495.0,3682428912.0,92.0,44.0,0.0,4153.851693652616,139.76933634053907,69.92061276464344,81.16694706531112,0.1647782975116321,0.08584238577478627,0.0789359117368458,1.0,0.0,3.0,1.0,1.0,5,1
38.0,118261.0,22.0,46132.0,114.0,5.0,0.005772,2048.0,2410.0,31.0,29.0,6.0,7.0,0.0,2720720.75,3212751.0,24.0,26.0,255.0,1836698666.0,1836999765.0,85.0,93.0,0.0,14.292755,0.0,0.236348,0.20768000000000006,0.0007099999999999999,0.00057,0.00014,0.0,0.0,5.0,4.0,1.0,0,0
33.0,53983.0,27.0,47344.0,120.0,2.0,0.001065,146.0,178.0,31.0,29.0,0.0,0.0,2.0,548356.8125,668544.625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0
42.0,1180.0,9.0,47038.0,114.0,5.0,0.772458,4344.0,3080.0,31.0,29.0,7.0,7.0,0.0,43383.58594,30841.80469,28.0,30.0,255.0,255230597.0,594775478.0,155.0,103.0,0.0,1534.8414369999996,38.515152,28.597593,26.618586,0.00065,0.000516,0.000134,0.0,0.0,5.0,2.0,2.0,0,0
41.0,16194.0,27.0,47344.0,120.0,2.0,0.001006,130.0,162.0,31.0,29.0,0.0,0.0,2.0,516898.625,644135.1875,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.003,0.008,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0,0
42.0,41322.0,25.0,43974.0,114.0,5.0,0.027936,3614.0,45044.0,31.0,29.0,7.0,24.0,0.0,1017754.875,12691294.0,60.0,62.0,255.0,1663435632.0,1663731750.0,60.0,727.0,0.0,27.988038,26.712,0.4678310000000001,0.4481310000000001,0.000722,0.00059,0.000132,0.0,0.0,3.0,4.0,1.0,0,0
28.0,24352.0,15.0,17744.0,114.0,5.0,0.27219023507652823,627.0,272.0,254.0,252.0,2.0,1.0,0.0,17246.694775974167,6881.606267829113,10.0,6.0,255.0,3670539469.0,2073798880.0,62.0,44.0,0.0,1501.8656005145285,72.52554443419895,27.915437518796722,50.07861096371279,0.06818162656615424,0.014721370318245473,0.053460256247908775,1.0,0.0,1.0,1.0,1.0,5,1
29.0,90.0,18.0,47344.0,120.0,6.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,2.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,24.0,24.0,24.0,4,1
29.0,64583.0,12.0,1.0,122.0,6.0,1.9e-05,200.0,0.0,254.0,0.0,0.0,0.0,0.0,42105264.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,4.0,9,1
36.0,56205.0,25.0,47344.0,120.0,2.0,0.001157,130.0,162.0,31.0,29.0,0.0,0.0,2.0,449438.2188,560069.1875,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.01,0.001,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0
31.0,90.0,15.0,47344.0,120.0,6.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,25.0,25.0,25.0,4,1
28.0,0.0,17.0,1.0,55.0,6.0,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,8,1
35.0,98527.0,8.0,34162.0,114.0,5.0,0.034873,2334.0,15258.0,31.0,29.0,7.0,11.0,0.0,520746.6875,3403205.75,36.0,36.0,255.0,1564814792.0,1577149607.0,65.0,424.0,0.0,0.0,1.7488290000000002,0.987114,0.980686,0.000698,0.000545,0.000153,0.0,0.0,6.0,7.0,1.0,0,0
41.0,46384.0,22.0,47344.0,120.0,2.0,0.001072,146.0,178.0,31.0,29.0,0.0,0.0,2.0,544776.125,664179.125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.008,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
31.0,46486.0,18.0,47344.0,120.0,6.0,1.6e-05,114.0,0.0,254.0,0.0,0.0,0.0,2.0,28500000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,2.0,0.0,42.0,42.0,42.0,4,1
35.0,18832.0,21.0,46132.0,114.0,5.0,0.006055,1064.0,2260.0,31.0,29.0,4.0,4.0,0.0,1289512.875,2737572.25,12.0,12.0,255.0,4289675561.0,4289980137.0,89.0,188.0,0.0,33.368353000000006,0.853074,0.519,0.498364,0.0006900000000000001,0.000563,0.000127,0.0,0.0,7.0,6.0,1.0,0,0
40.0,20523.0,27.0,11207.0,114.0,5.0,0.375184,4336.0,3080.0,31.0,29.0,7.0,7.0,0.0,89172.25,63499.50781,28.0,30.0,255.0,2831994415.0,2860765712.0,155.0,103.0,0.0,727.903471,17.870307,13.883629999999998,12.917104,0.00073,0.000585,0.000145,0.0,0.0,6.0,4.0,1.0,0,0
33.0,1038.0,9.0,46132.0,114.0,5.0,0.005137,1958.0,2308.0,31.0,29.0,6.0,6.0,0.0,2910648.25,3444812.25,22.0,24.0,255.0,3302783816.0,3307274056.0,89.0,96.0,0.0,13.6772,12.094554,0.228143,0.198783,0.000697,0.000563,0.000134,0.0,0.0,4.0,6.0,1.0,0,0
37.0,82193.0,8.0,47263.0,114.0,5.0,0.025141,2766.0,28906.0,31.0,29.0,7.0,16.0,0.0,860427.1875,8998210.0,44.0,46.0,255.0,2367521754.0,2379177346.0,63.0,628.0,0.0,38.751004,40.256176,0.551558,0.5468,0.000665,0.000531,0.000134,0.0,0.0,5.0,5.0,2.0,0,0
37.0,7729.0,21.0,4731.0,114.0,5.0,0.03157,7814.0,15476.0,31.0,29.0,30.0,32.0,0.0,1963889.875,3890782.5,122.0,126.0,255.0,4096334609.0,1947873350.0,64.0,123.0,0.0,16.402693,14.130874,0.266385,0.24828000000000006,0.000665,0.000529,0.000136,0.0,0.0,5.0,8.0,2.0,0,0
40.0,44975.0,26.0,30942.0,114.0,5.0,0.20058,2750.0,26742.0,31.0,29.0,7.0,16.0,0.0,107209.0938,1043414.125,44.0,46.0,255.0,2429129426.0,2429413422.0,63.0,581.0,0.0,0.0,317.885342,4.7687620000000015,4.4438,0.000978,0.000606,0.000372,0.0,0.0,2.0,2.0,1.0,0,0
28.0,46486.0,12.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,34.0,34.0,34.0,4,1
30.0,44054.0,13.0,34720.0,114.0,5.0,0.5015521138234278,1299.0,710.0,254.0,252.0,3.0,1.0,0.0,17795.96663892218,10679.766160936742,12.0,7.0,255.0,3573791334.0,192872775.0,108.0,90.0,0.0,2370.778185846997,90.41765869081436,44.02614668083093,66.25343951098185,0.0993158222449648,0.07144475023213524,0.02787107201282956,1.0,0.0,4.0,3.0,3.0,6,1
37.0,41157.0,22.0,47344.0,120.0,2.0,0.001091,146.0,178.0,31.0,29.0,0.0,0.0,2.0,535288.6875,652612.25,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0
29.0,46486.0,18.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,32.0,32.0,32.0,4,1
37.0,48470.0,25.0,46132.0,114.0,5.0,0.004304,1036.0,2262.0,31.0,29.0,4.0,4.0,0.0,1765799.125,3855018.5,12.0,12.0,255.0,352747464.0,2502637344.0,86.0,189.0,0.0,18.674533,0.386803,0.356727,0.337727,0.000708,0.000579,0.000129,0.0,0.0,2.0,6.0,1.0,0,0
28.0,44960.0,11.0,62606.0,114.0,5.0,0.32575,4200.0,268.0,254.0,252.0,3.0,1.0,5.0,94551.03906,5501.151367,12.0,6.0,255.0,2913962213.0,3893286705.0,350.0,45.0,0.0,1343.856548,69.49346899999999,25.175636,53.502398,0.082415,0.058235,0.02418,1.0,1.0,2.0,1.0,1.0,1,1
30.0,49615.0,16.0,62606.0,114.0,5.0,1.7043465495707315,861.0,1219.0,62.0,252.0,2.0,2.0,5.0,3876.7529772493012,5534.673231907942,10.0,9.0,255.0,3527459835.0,3832987776.0,85.0,123.0,140.0,13644.688952241091,262.6344827098921,189.37183851613648,179.0765578076597,0.16242196279976046,0.09521029570904957,0.06721166709071084,1.0,1.111745114413012,2.0,2.0,2.0,9,1
30.0,33510.0,15.0,62606.0,114.0,5.0,0.499634,1950.0,2144.0,254.0,252.0,3.0,3.0,5.0,28628.95703,30902.62109,12.0,10.0,255.0,2041923611.0,1245497124.0,163.0,214.0,139.0,2266.058752,61.815207,45.421273,51.437891,0.080605,0.035877,0.044728,1.0,4.0,2.0,2.0,2.0,4,1
41.0,899.0,23.0,47344.0,120.0,2.0,0.001065,146.0,178.0,31.0,29.0,0.0,0.0,2.0,548356.8125,668544.625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0,0
34.0,3912.0,22.0,46132.0,114.0,5.0,2.291092,3848.0,19188.0,31.0,29.0,11.0,15.0,0.0,13171.0127,65760.78125,50.0,54.0,255.0,3653666443.0,3653948159.0,77.0,355.0,0.0,3567.305648,3438.673741,46.749529,43.21765900000001,0.000685,0.000547,0.000138,0.0,0.0,1.0,10.0,1.0,0,0
14.0,90.0,29.0,47344.0,120.0,6.0,2e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,528000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,0,0
40.0,58194.0,24.0,16512.0,114.0,5.0,0.025861,37232.0,3380.0,31.0,29.0,18.0,8.0,9.0,11296083.0,1020842.188,52.0,42.0,255.0,2012959828.0,2013898191.0,716.0,80.0,0.0,31.133525,1.018151,0.51026,0.6179020000000001,0.0006450000000000001,0.000524,0.000121,0.0,0.0,1.0,2.0,2.0,0,0
40.0,16776.0,22.0,47344.0,120.0,2.0,0.001123,130.0,162.0,31.0,29.0,0.0,0.0,2.0,463045.4063,577025.8125,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0,0
34.0,14127.0,23.0,13209.0,114.0,5.0,1.093875,12472.0,12820.0,31.0,29.0,17.0,17.0,11.0,89911.54688,92251.85156,70.0,62.0,255.0,1231564366.0,1231881335.0,178.0,207.0,0.0,1116.969184,1190.2301710000004,15.853260999999998,17.920607,0.0007160000000000001,0.0005809999999999999,0.000135,0.0,0.0,1.0,1.0,1.0,0,0
31.0,90.0,15.0,47344.0,120.0,6.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,48.0,48.0,48.0,4,1
40.0,118064.0,8.0,60386.0,114.0,5.0,0.046857,2438.0,20576.0,31.0,29.0,7.0,13.0,0.0,405318.3125,3425230.0,38.0,40.0,255.0,2000245502.0,4194027588.0,64.0,514.0,0.0,75.84300400000002,74.374762,1.25727,1.187538,0.000674,0.00054,0.000134,0.0,0.0,9.0,7.0,1.0,0,0
28.0,22606.0,14.0,36615.0,114.0,5.0,1.5208797673820236,779.0,354.0,254.0,252.0,2.0,1.0,2.0,4294.973186414468,2174.1706773229353,10.0,8.0,255.0,3286928682.0,1250928140.0,77.0,44.0,0.0,10690.194544952652,276.29323512287704,162.46796292100328,205.68586526121132,0.15613043397499096,0.08078781984629202,0.07534261412869893,1.0,0.5767267207980356,2.0,1.0,1.0,2,1
38.0,7530.0,23.0,47344.0,120.0,2.0,0.000994,146.0,178.0,31.0,29.0,0.0,0.0,2.0,587525.125,716297.8125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.005,0.004,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0,0
36.0,117904.0,24.0,12480.0,114.0,5.0,0.379937,4720.0,3080.0,31.0,29.0,7.0,7.0,0.0,95847.46875,62705.13281,28.0,30.0,255.0,1033720511.0,3186584693.0,169.0,103.0,0.0,887.100345,23.44798,14.057778,13.081621,0.000718,0.000562,0.000156,0.0,0.0,13.0,10.0,3.0,0,0
31.0,90.0,18.0,47344.0,120.0,6.0,5e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,91200000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.0,0.0,36.0,36.0,36.0,4,1
28.0,0.0,17.0,1.0,116.0,6.0,7.000000000000002e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,1,1
41.0,37256.0,24.0,36917.0,114.0,5.0,0.019953,2438.0,20194.0,31.0,29.0,7.0,13.0,0.0,951836.875,7894552.5,38.0,40.0,255.0,1878791045.0,1879069527.0,64.0,505.0,0.0,39.777668,37.913808,0.5600569999999999,0.525054,0.0006389999999999999,0.000518,0.000121,0.0,0.0,8.0,13.0,4.0,0,0
28.0,46486.0,12.0,47344.0,120.0,6.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,17.0,17.0,17.0,4,1
39.0,24485.0,27.0,61478.0,114.0,5.0,10.424097,29524.0,1278958.0,31.0,29.0,44.0,455.0,0.0,22616.05859,980558.8125,528.0,1000.0,255.0,671211071.0,2824065780.0,56.0,1279.0,0.0,6913.775276,5020.529459,19.779464,10.434026,0.000625,0.000504,0.000121,0.0,0.0,4.0,7.0,2.0,0,0
12.0,46486.0,28.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0,0
33.0,39466.0,22.0,62606.0,114.0,5.0,1.7468099999999998,1684.0,10168.0,31.0,29.0,3.0,5.0,5.0,7162.770995999998,43984.17969,14.0,18.0,255.0,1128999918.0,3318663272.0,120.0,565.0,3924.0,9647.49302,8700.626226,134.276543,109.132874,0.0008349999999999999,0.0006799999999999999,0.000155,0.0,1.0,2.0,2.0,1.0,0,0
39.0,38934.0,22.0,64350.0,114.0,5.0,0.034953,3614.0,43086.0,31.0,29.0,7.0,24.0,0.0,813435.25,9702630.0,60.0,62.0,255.0,3053296425.0,3049378123.0,60.0,695.0,0.0,35.156603999999994,35.178293,0.5970340000000001,0.574167,0.000621,0.0004969999999999999,0.000124,0.0,0.0,6.0,2.0,4.0,0,0
42.0,20349.0,25.0,1202.0,120.0,2.0,0.232372,568.0,312.0,31.0,29.0,0.0,0.0,0.0,14666.138669999998,8056.047852,4.0,4.0,0.0,0.0,0.0,142.0,78.0,0.0,84.849039,88.129547,60.00333199999999,62.324,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,0,0
35.0,4919.0,20.0,39498.0,114.0,5.0,0.400547,4968.0,3080.0,31.0,29.0,7.0,7.0,0.0,95689.14844,59478.66406,28.0,30.0,255.0,3221852502.0,1317473147.0,177.0,103.0,0.0,839.957758,21.480754,14.823815,13.794379,0.000648,0.000509,0.000139,0.0,0.0,5.0,12.0,3.0,0,0
42.0,65517.0,25.0,61478.0,114.0,5.0,0.013655,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,845990.4375,909849.875,16.0,18.0,255.0,1521755291.0,1529003929.0,96.0,91.0,0.0,60.94692,1.423196,0.888533,0.7759999999999999,0.000576,0.0004570000000000001,0.000119,0.0,0.0,11.0,12.0,6.0,0,0
